"id";"PredictorType";"P";"C";"predictor.eff";"prevy1";"datagen";"datacor";"margp.x";"alpha";"beta";"EPV";"folders"
460;"TypeIV";4;0.75;"one.noise";0.0625;"gen.independentbinX";0;"0.5";-5.01691798743973;1.23117164529489;30;"main03219"
460;"TypeIV";4;0.75;"one.noise";0.0625;"gen.independentbinX";0;"0.5";-5.01691798743973;1.23117164529489;50;"main03220"
461;"TypeIV";4;0.75;"one.strong";0.5;"gen.independentbinX";0;"0.5";-1.73831861846872;0.57978557561232;3;"main03221"
461;"TypeIV";4;0.75;"one.strong";0.5;"gen.independentbinX";0;"0.5";-1.73831861846872;0.57978557561232;5;"main03222"
461;"TypeIV";4;0.75;"one.strong";0.5;"gen.independentbinX";0;"0.5";-1.73831861846872;0.57978557561232;10;"main03223"
461;"TypeIV";4;0.75;"one.strong";0.5;"gen.independentbinX";0;"0.5";-1.73831861846872;0.57978557561232;15;"main03224"
461;"TypeIV";4;0.75;"one.strong";0.5;"gen.independentbinX";0;"0.5";-1.73831861846872;0.57978557561232;20;"main03225"
461;"TypeIV";4;0.75;"one.strong";0.5;"gen.independentbinX";0;"0.5";-1.73831861846872;0.57978557561232;30;"main03226"
461;"TypeIV";4;0.75;"one.strong";0.5;"gen.independentbinX";0;"0.5";-1.73831861846872;0.57978557561232;50;"main03227"
462;"TypeIV";4;0.75;"one.strong";0.125;"gen.independentbinX";0;"0.5";-4.11193817740664;0.597895262265801;3;"main03228"
462;"TypeIV";4;0.75;"one.strong";0.125;"gen.independentbinX";0;"0.5";-4.11193817740664;0.597895262265801;5;"main03229"
462;"TypeIV";4;0.75;"one.strong";0.125;"gen.independentbinX";0;"0.5";-4.11193817740664;0.597895262265801;10;"main03230"
462;"TypeIV";4;0.75;"one.strong";0.125;"gen.independentbinX";0;"0.5";-4.11193817740664;0.597895262265801;15;"main03231"
462;"TypeIV";4;0.75;"one.strong";0.125;"gen.independentbinX";0;"0.5";-4.11193817740664;0.597895262265801;20;"main03232"
462;"TypeIV";4;0.75;"one.strong";0.125;"gen.independentbinX";0;"0.5";-4.11193817740664;0.597895262265801;30;"main03233"
462;"TypeIV";4;0.75;"one.strong";0.125;"gen.independentbinX";0;"0.5";-4.11193817740664;0.597895262265801;50;"main03234"
463;"TypeIV";4;0.75;"one.strong";0.0625;"gen.independentbinX";0;"0.5";-4.96045312232938;0.603967568846048;3;"main03235"
463;"TypeIV";4;0.75;"one.strong";0.0625;"gen.independentbinX";0;"0.5";-4.96045312232938;0.603967568846048;5;"main03236"
463;"TypeIV";4;0.75;"one.strong";0.0625;"gen.independentbinX";0;"0.5";-4.96045312232938;0.603967568846048;10;"main03237"
463;"TypeIV";4;0.75;"one.strong";0.0625;"gen.independentbinX";0;"0.5";-4.96045312232938;0.603967568846048;15;"main03238"
463;"TypeIV";4;0.75;"one.strong";0.0625;"gen.independentbinX";0;"0.5";-4.96045312232938;0.603967568846048;20;"main03239"
463;"TypeIV";4;0.75;"one.strong";0.0625;"gen.independentbinX";0;"0.5";-4.96045312232938;0.603967568846048;30;"main03240"
463;"TypeIV";4;0.75;"one.strong";0.0625;"gen.independentbinX";0;"0.5";-4.96045312232938;0.603967568846048;50;"main03241"
464;"TypeIV";4;0.75;"one.strong";0.25;"gen.independentbinX";0;"0.5";-3.10509691212438;0.587890171878676;3;"main03242"
464;"TypeIV";4;0.75;"one.strong";0.25;"gen.independentbinX";0;"0.5";-3.10509691212438;0.587890171878676;5;"main03243"
464;"TypeIV";4;0.75;"one.strong";0.25;"gen.independentbinX";0;"0.5";-3.10509691212438;0.587890171878676;10;"main03244"
464;"TypeIV";4;0.75;"one.strong";0.25;"gen.independentbinX";0;"0.5";-3.10509691212438;0.587890171878676;15;"main03245"
464;"TypeIV";4;0.75;"one.strong";0.25;"gen.independentbinX";0;"0.5";-3.10509691212438;0.587890171878676;20;"main03246"
464;"TypeIV";4;0.75;"one.strong";0.25;"gen.independentbinX";0;"0.5";-3.10509691212438;0.587890171878676;30;"main03247"
464;"TypeIV";4;0.75;"one.strong";0.25;"gen.independentbinX";0;"0.5";-3.10509691212438;0.587890171878676;50;"main03248"
465;"TypeIV";4;0.85;"equal.effect";0.5;"gen.independentbinX";0;"0.5";-3.98665883340163;1.99209141673072;3;"main03249"
465;"TypeIV";4;0.85;"equal.effect";0.5;"gen.independentbinX";0;"0.5";-3.98665883340163;1.99209141673072;5;"main03250"
465;"TypeIV";4;0.85;"equal.effect";0.5;"gen.independentbinX";0;"0.5";-3.98665883340163;1.99209141673072;10;"main03251"
465;"TypeIV";4;0.85;"equal.effect";0.5;"gen.independentbinX";0;"0.5";-3.98665883340163;1.99209141673072;15;"main03252"
465;"TypeIV";4;0.85;"equal.effect";0.5;"gen.independentbinX";0;"0.5";-3.98665883340163;1.99209141673072;20;"main03253"
465;"TypeIV";4;0.85;"equal.effect";0.5;"gen.independentbinX";0;"0.5";-3.98665883340163;1.99209141673072;30;"main03254"
465;"TypeIV";4;0.85;"equal.effect";0.5;"gen.independentbinX";0;"0.5";-3.98665883340163;1.99209141673072;50;"main03255"
466;"TypeIV";4;0.85;"equal.effect";0.0625;"gen.independentbinX";0;"0.5";-7.33913534205552;1.75145763076101;3;"main03256"
466;"TypeIV";4;0.85;"equal.effect";0.0625;"gen.independentbinX";0;"0.5";-7.33913534205552;1.75145763076101;5;"main03257"
466;"TypeIV";4;0.85;"equal.effect";0.0625;"gen.independentbinX";0;"0.5";-7.33913534205552;1.75145763076101;10;"main03258"
466;"TypeIV";4;0.85;"equal.effect";0.0625;"gen.independentbinX";0;"0.5";-7.33913534205552;1.75145763076101;15;"main03259"
466;"TypeIV";4;0.85;"equal.effect";0.0625;"gen.independentbinX";0;"0.5";-7.33913534205552;1.75145763076101;20;"main03260"
466;"TypeIV";4;0.85;"equal.effect";0.0625;"gen.independentbinX";0;"0.5";-7.33913534205552;1.75145763076101;30;"main03261"
466;"TypeIV";4;0.85;"equal.effect";0.0625;"gen.independentbinX";0;"0.5";-7.33913534205552;1.75145763076101;50;"main03262"
467;"TypeIV";4;0.85;"equal.effect";0.25;"gen.independentbinX";0;"0.5";-5.56912081316523;1.90175179239702;3;"main03263"
467;"TypeIV";4;0.85;"equal.effect";0.25;"gen.independentbinX";0;"0.5";-5.56912081316523;1.90175179239702;5;"main03264"
467;"TypeIV";4;0.85;"equal.effect";0.25;"gen.independentbinX";0;"0.5";-5.56912081316523;1.90175179239702;10;"main03265"
467;"TypeIV";4;0.85;"equal.effect";0.25;"gen.independentbinX";0;"0.5";-5.56912081316523;1.90175179239702;15;"main03266"
467;"TypeIV";4;0.85;"equal.effect";0.25;"gen.independentbinX";0;"0.5";-5.56912081316523;1.90175179239702;20;"main03267"
467;"TypeIV";4;0.85;"equal.effect";0.25;"gen.independentbinX";0;"0.5";-5.56912081316523;1.90175179239702;30;"main03268"
467;"TypeIV";4;0.85;"equal.effect";0.25;"gen.independentbinX";0;"0.5";-5.56912081316523;1.90175179239702;50;"main03269"
468;"TypeIV";4;0.85;"equal.effect";0.125;"gen.independentbinX";0;"0.5";-6.57628378052806;1.82213967148002;3;"main03270"
468;"TypeIV";4;0.85;"equal.effect";0.125;"gen.independentbinX";0;"0.5";-6.57628378052806;1.82213967148002;5;"main03271"
468;"TypeIV";4;0.85;"equal.effect";0.125;"gen.independentbinX";0;"0.5";-6.57628378052806;1.82213967148002;10;"main03272"
468;"TypeIV";4;0.85;"equal.effect";0.125;"gen.independentbinX";0;"0.5";-6.57628378052806;1.82213967148002;15;"main03273"
468;"TypeIV";4;0.85;"equal.effect";0.125;"gen.independentbinX";0;"0.5";-6.57628378052806;1.82213967148002;20;"main03274"
468;"TypeIV";4;0.85;"equal.effect";0.125;"gen.independentbinX";0;"0.5";-6.57628378052806;1.82213967148002;30;"main03275"
468;"TypeIV";4;0.85;"equal.effect";0.125;"gen.independentbinX";0;"0.5";-6.57628378052806;1.82213967148002;50;"main03276"
469;"TypeIV";4;0.85;"half.noise";0.5;"gen.independentbinX";0;"0.5";-3.36471392978274;3.36623757848747;3;"main03277"
469;"TypeIV";4;0.85;"half.noise";0.5;"gen.independentbinX";0;"0.5";-3.36471392978274;3.36623757848747;5;"main03278"
469;"TypeIV";4;0.85;"half.noise";0.5;"gen.independentbinX";0;"0.5";-3.36471392978274;3.36623757848747;10;"main03279"
469;"TypeIV";4;0.85;"half.noise";0.5;"gen.independentbinX";0;"0.5";-3.36471392978274;3.36623757848747;15;"main03280"
469;"TypeIV";4;0.85;"half.noise";0.5;"gen.independentbinX";0;"0.5";-3.36471392978274;3.36623757848747;20;"main03281"
469;"TypeIV";4;0.85;"half.noise";0.5;"gen.independentbinX";0;"0.5";-3.36471392978274;3.36623757848747;30;"main03282"
469;"TypeIV";4;0.85;"half.noise";0.5;"gen.independentbinX";0;"0.5";-3.36471392978274;3.36623757848747;50;"main03283"
470;"TypeIV";4;0.85;"half.noise";0.25;"gen.independentbinX";0;"0.5";-4.53424622636203;2.71627219825098;3;"main03284"
470;"TypeIV";4;0.85;"half.noise";0.25;"gen.independentbinX";0;"0.5";-4.53424622636203;2.71627219825098;5;"main03285"
470;"TypeIV";4;0.85;"half.noise";0.25;"gen.independentbinX";0;"0.5";-4.53424622636203;2.71627219825098;10;"main03286"
470;"TypeIV";4;0.85;"half.noise";0.25;"gen.independentbinX";0;"0.5";-4.53424622636203;2.71627219825098;15;"main03287"
470;"TypeIV";4;0.85;"half.noise";0.25;"gen.independentbinX";0;"0.5";-4.53424622636203;2.71627219825098;20;"main03288"
470;"TypeIV";4;0.85;"half.noise";0.25;"gen.independentbinX";0;"0.5";-4.53424622636203;2.71627219825098;30;"main03289"
470;"TypeIV";4;0.85;"half.noise";0.25;"gen.independentbinX";0;"0.5";-4.53424622636203;2.71627219825098;50;"main03290"
471;"TypeIV";4;0.85;"half.noise";0.125;"gen.independentbinX";0;"0.5";-5.84714542549474;2.74365565742546;3;"main03291"
471;"TypeIV";4;0.85;"half.noise";0.125;"gen.independentbinX";0;"0.5";-5.84714542549474;2.74365565742546;5;"main03292"
471;"TypeIV";4;0.85;"half.noise";0.125;"gen.independentbinX";0;"0.5";-5.84714542549474;2.74365565742546;10;"main03293"
471;"TypeIV";4;0.85;"half.noise";0.125;"gen.independentbinX";0;"0.5";-5.84714542549474;2.74365565742546;15;"main03294"
471;"TypeIV";4;0.85;"half.noise";0.125;"gen.independentbinX";0;"0.5";-5.84714542549474;2.74365565742546;20;"main03295"
471;"TypeIV";4;0.85;"half.noise";0.125;"gen.independentbinX";0;"0.5";-5.84714542549474;2.74365565742546;30;"main03296"
471;"TypeIV";4;0.85;"half.noise";0.125;"gen.independentbinX";0;"0.5";-5.84714542549474;2.74365565742546;50;"main03297"
472;"TypeIV";4;0.85;"half.noise";0.0625;"gen.independentbinX";0;"0.5";-7.10890354144604;2.92018868212713;3;"main03298"
472;"TypeIV";4;0.85;"half.noise";0.0625;"gen.independentbinX";0;"0.5";-7.10890354144604;2.92018868212713;5;"main03299"
472;"TypeIV";4;0.85;"half.noise";0.0625;"gen.independentbinX";0;"0.5";-7.10890354144604;2.92018868212713;10;"main03300"
472;"TypeIV";4;0.85;"half.noise";0.0625;"gen.independentbinX";0;"0.5";-7.10890354144604;2.92018868212713;15;"main03301"
472;"TypeIV";4;0.85;"half.noise";0.0625;"gen.independentbinX";0;"0.5";-7.10890354144604;2.92018868212713;20;"main03302"
472;"TypeIV";4;0.85;"half.noise";0.0625;"gen.independentbinX";0;"0.5";-7.10890354144604;2.92018868212713;30;"main03303"
472;"TypeIV";4;0.85;"half.noise";0.0625;"gen.independentbinX";0;"0.5";-7.10890354144604;2.92018868212713;50;"main03304"
473;"TypeIV";4;0.85;"one.noise";0.5;"gen.independentbinX";0;"0.5";-3.42933808226735;2.28646029611537;3;"main03305"
473;"TypeIV";4;0.85;"one.noise";0.5;"gen.independentbinX";0;"0.5";-3.42933808226735;2.28646029611537;5;"main03306"
473;"TypeIV";4;0.85;"one.noise";0.5;"gen.independentbinX";0;"0.5";-3.42933808226735;2.28646029611537;10;"main03307"
473;"TypeIV";4;0.85;"one.noise";0.5;"gen.independentbinX";0;"0.5";-3.42933808226735;2.28646029611537;15;"main03308"
473;"TypeIV";4;0.85;"one.noise";0.5;"gen.independentbinX";0;"0.5";-3.42933808226735;2.28646029611537;20;"main03309"
473;"TypeIV";4;0.85;"one.noise";0.5;"gen.independentbinX";0;"0.5";-3.42933808226735;2.28646029611537;30;"main03310"
473;"TypeIV";4;0.85;"one.noise";0.5;"gen.independentbinX";0;"0.5";-3.42933808226735;2.28646029611537;50;"main03311"
474;"TypeIV";4;0.85;"one.noise";0.25;"gen.independentbinX";0;"0.5";-5.22939751567134;2.27823772612837;3;"main03312"
474;"TypeIV";4;0.85;"one.noise";0.25;"gen.independentbinX";0;"0.5";-5.22939751567134;2.27823772612837;5;"main03313"
474;"TypeIV";4;0.85;"one.noise";0.25;"gen.independentbinX";0;"0.5";-5.22939751567134;2.27823772612837;10;"main03314"
474;"TypeIV";4;0.85;"one.noise";0.25;"gen.independentbinX";0;"0.5";-5.22939751567134;2.27823772612837;15;"main03315"
474;"TypeIV";4;0.85;"one.noise";0.25;"gen.independentbinX";0;"0.5";-5.22939751567134;2.27823772612837;20;"main03316"
474;"TypeIV";4;0.85;"one.noise";0.25;"gen.independentbinX";0;"0.5";-5.22939751567134;2.27823772612837;30;"main03317"
474;"TypeIV";4;0.85;"one.noise";0.25;"gen.independentbinX";0;"0.5";-5.22939751567134;2.27823772612837;50;"main03318"
475;"TypeIV";4;0.85;"one.noise";0.125;"gen.independentbinX";0;"0.5";-6.17573006946736;2.13610143231762;3;"main03319"
475;"TypeIV";4;0.85;"one.noise";0.125;"gen.independentbinX";0;"0.5";-6.17573006946736;2.13610143231762;5;"main03320"
475;"TypeIV";4;0.85;"one.noise";0.125;"gen.independentbinX";0;"0.5";-6.17573006946736;2.13610143231762;10;"main03321"
475;"TypeIV";4;0.85;"one.noise";0.125;"gen.independentbinX";0;"0.5";-6.17573006946736;2.13610143231762;15;"main03322"
475;"TypeIV";4;0.85;"one.noise";0.125;"gen.independentbinX";0;"0.5";-6.17573006946736;2.13610143231762;20;"main03323"
475;"TypeIV";4;0.85;"one.noise";0.125;"gen.independentbinX";0;"0.5";-6.17573006946736;2.13610143231762;30;"main03324"
475;"TypeIV";4;0.85;"one.noise";0.125;"gen.independentbinX";0;"0.5";-6.17573006946736;2.13610143231762;50;"main03325"
476;"TypeIV";4;0.85;"one.noise";0.0625;"gen.independentbinX";0;"0.5";-7.02523001667532;2.0825970085869;3;"main03326"
476;"TypeIV";4;0.85;"one.noise";0.0625;"gen.independentbinX";0;"0.5";-7.02523001667532;2.0825970085869;5;"main03327"
476;"TypeIV";4;0.85;"one.noise";0.0625;"gen.independentbinX";0;"0.5";-7.02523001667532;2.0825970085869;10;"main03328"
476;"TypeIV";4;0.85;"one.noise";0.0625;"gen.independentbinX";0;"0.5";-7.02523001667532;2.0825970085869;15;"main03329"
476;"TypeIV";4;0.85;"one.noise";0.0625;"gen.independentbinX";0;"0.5";-7.02523001667532;2.0825970085869;20;"main03330"
476;"TypeIV";4;0.85;"one.noise";0.0625;"gen.independentbinX";0;"0.5";-7.02523001667532;2.0825970085869;30;"main03331"
476;"TypeIV";4;0.85;"one.noise";0.0625;"gen.independentbinX";0;"0.5";-7.02523001667532;2.0825970085869;50;"main03332"
477;"TypeIV";4;0.85;"one.strong";0.5;"gen.independentbinX";0;"0.5";-2.89275505504474;0.964409562297419;3;"main03333"
477;"TypeIV";4;0.85;"one.strong";0.5;"gen.independentbinX";0;"0.5";-2.89275505504474;0.964409562297419;5;"main03334"
477;"TypeIV";4;0.85;"one.strong";0.5;"gen.independentbinX";0;"0.5";-2.89275505504474;0.964409562297419;10;"main03335"
477;"TypeIV";4;0.85;"one.strong";0.5;"gen.independentbinX";0;"0.5";-2.89275505504474;0.964409562297419;15;"main03336"
477;"TypeIV";4;0.85;"one.strong";0.5;"gen.independentbinX";0;"0.5";-2.89275505504474;0.964409562297419;20;"main03337"
477;"TypeIV";4;0.85;"one.strong";0.5;"gen.independentbinX";0;"0.5";-2.89275505504474;0.964409562297419;30;"main03338"
477;"TypeIV";4;0.85;"one.strong";0.5;"gen.independentbinX";0;"0.5";-2.89275505504474;0.964409562297419;50;"main03339"
478;"TypeIV";4;0.85;"one.strong";0.125;"gen.independentbinX";0;"0.5";-6.18580698734218;1.066057108134;3;"main03340"
478;"TypeIV";4;0.85;"one.strong";0.125;"gen.independentbinX";0;"0.5";-6.18580698734218;1.066057108134;5;"main03341"
478;"TypeIV";4;0.85;"one.strong";0.125;"gen.independentbinX";0;"0.5";-6.18580698734218;1.066057108134;10;"main03342"
478;"TypeIV";4;0.85;"one.strong";0.125;"gen.independentbinX";0;"0.5";-6.18580698734218;1.066057108134;15;"main03343"
478;"TypeIV";4;0.85;"one.strong";0.125;"gen.independentbinX";0;"0.5";-6.18580698734218;1.066057108134;20;"main03344"
478;"TypeIV";4;0.85;"one.strong";0.125;"gen.independentbinX";0;"0.5";-6.18580698734218;1.066057108134;30;"main03345"
478;"TypeIV";4;0.85;"one.strong";0.125;"gen.independentbinX";0;"0.5";-6.18580698734218;1.066057108134;50;"main03346"
479;"TypeIV";4;0.85;"one.strong";0.0625;"gen.independentbinX";0;"0.5";-7.22633202692063;1.09244768416586;3;"main03347"
479;"TypeIV";4;0.85;"one.strong";0.0625;"gen.independentbinX";0;"0.5";-7.22633202692063;1.09244768416586;5;"main03348"
479;"TypeIV";4;0.85;"one.strong";0.0625;"gen.independentbinX";0;"0.5";-7.22633202692063;1.09244768416586;10;"main03349"
479;"TypeIV";4;0.85;"one.strong";0.0625;"gen.independentbinX";0;"0.5";-7.22633202692063;1.09244768416586;15;"main03350"
479;"TypeIV";4;0.85;"one.strong";0.0625;"gen.independentbinX";0;"0.5";-7.22633202692063;1.09244768416586;20;"main03351"
479;"TypeIV";4;0.85;"one.strong";0.0625;"gen.independentbinX";0;"0.5";-7.22633202692063;1.09244768416586;30;"main03352"
479;"TypeIV";4;0.85;"one.strong";0.0625;"gen.independentbinX";0;"0.5";-7.22633202692063;1.09244768416586;50;"main03353"
480;"TypeIV";4;0.85;"one.strong";0.25;"gen.independentbinX";0;"0.5";-4.80439174703338;1.01516447057151;3;"main03354"
480;"TypeIV";4;0.85;"one.strong";0.25;"gen.independentbinX";0;"0.5";-4.80439174703338;1.01516447057151;5;"main03355"
480;"TypeIV";4;0.85;"one.strong";0.25;"gen.independentbinX";0;"0.5";-4.80439174703338;1.01516447057151;10;"main03356"
480;"TypeIV";4;0.85;"one.strong";0.25;"gen.independentbinX";0;"0.5";-4.80439174703338;1.01516447057151;15;"main03357"
480;"TypeIV";4;0.85;"one.strong";0.25;"gen.independentbinX";0;"0.5";-4.80439174703338;1.01516447057151;20;"main03358"
480;"TypeIV";4;0.85;"one.strong";0.25;"gen.independentbinX";0;"0.5";-4.80439174703338;1.01516447057151;30;"main03359"
480;"TypeIV";4;0.85;"one.strong";0.25;"gen.independentbinX";0;"0.5";-4.80439174703338;1.01516447057151;50;"main03360"
481;"TypeIV";8;0.65;"equal.effect";0.5;"gen.independentbinX";0;"0.5";-1.61562200339665;0.403959267455242;3;"main03361"
481;"TypeIV";8;0.65;"equal.effect";0.5;"gen.independentbinX";0;"0.5";-1.61562200339665;0.403959267455242;5;"main03362"
481;"TypeIV";8;0.65;"equal.effect";0.5;"gen.independentbinX";0;"0.5";-1.61562200339665;0.403959267455242;10;"main03363"
481;"TypeIV";8;0.65;"equal.effect";0.5;"gen.independentbinX";0;"0.5";-1.61562200339665;0.403959267455242;15;"main03364"
481;"TypeIV";8;0.65;"equal.effect";0.5;"gen.independentbinX";0;"0.5";-1.61562200339665;0.403959267455242;20;"main03365"
481;"TypeIV";8;0.65;"equal.effect";0.5;"gen.independentbinX";0;"0.5";-1.61562200339665;0.403959267455242;30;"main03366"
481;"TypeIV";8;0.65;"equal.effect";0.5;"gen.independentbinX";0;"0.5";-1.61562200339665;0.403959267455242;50;"main03367"
482;"TypeIV";8;0.65;"equal.effect";0.25;"gen.independentbinX";0;"0.5";-2.78419596630043;0.401973980376799;3;"main03368"
482;"TypeIV";8;0.65;"equal.effect";0.25;"gen.independentbinX";0;"0.5";-2.78419596630043;0.401973980376799;5;"main03369"
482;"TypeIV";8;0.65;"equal.effect";0.25;"gen.independentbinX";0;"0.5";-2.78419596630043;0.401973980376799;10;"main03370"
482;"TypeIV";8;0.65;"equal.effect";0.25;"gen.independentbinX";0;"0.5";-2.78419596630043;0.401973980376799;15;"main03371"
482;"TypeIV";8;0.65;"equal.effect";0.25;"gen.independentbinX";0;"0.5";-2.78419596630043;0.401973980376799;20;"main03372"
482;"TypeIV";8;0.65;"equal.effect";0.25;"gen.independentbinX";0;"0.5";-2.78419596630043;0.401973980376799;30;"main03373"
482;"TypeIV";8;0.65;"equal.effect";0.25;"gen.independentbinX";0;"0.5";-2.78419596630043;0.401973980376799;50;"main03374"
483;"TypeIV";8;0.65;"equal.effect";0.125;"gen.independentbinX";0;"0.5";-3.65183762324366;0.397771165878771;3;"main03375"
483;"TypeIV";8;0.65;"equal.effect";0.125;"gen.independentbinX";0;"0.5";-3.65183762324366;0.397771165878771;5;"main03376"
483;"TypeIV";8;0.65;"equal.effect";0.125;"gen.independentbinX";0;"0.5";-3.65183762324366;0.397771165878771;10;"main03377"
483;"TypeIV";8;0.65;"equal.effect";0.125;"gen.independentbinX";0;"0.5";-3.65183762324366;0.397771165878771;15;"main03378"
483;"TypeIV";8;0.65;"equal.effect";0.125;"gen.independentbinX";0;"0.5";-3.65183762324366;0.397771165878771;20;"main03379"
483;"TypeIV";8;0.65;"equal.effect";0.125;"gen.independentbinX";0;"0.5";-3.65183762324366;0.397771165878771;30;"main03380"
483;"TypeIV";8;0.65;"equal.effect";0.125;"gen.independentbinX";0;"0.5";-3.65183762324366;0.397771165878771;50;"main03381"
484;"TypeIV";8;0.65;"equal.effect";0.0625;"gen.independentbinX";0;"0.5";-4.42514181040307;0.395962888647214;3;"main03382"
484;"TypeIV";8;0.65;"equal.effect";0.0625;"gen.independentbinX";0;"0.5";-4.42514181040307;0.395962888647214;5;"main03383"
484;"TypeIV";8;0.65;"equal.effect";0.0625;"gen.independentbinX";0;"0.5";-4.42514181040307;0.395962888647214;10;"main03384"
484;"TypeIV";8;0.65;"equal.effect";0.0625;"gen.independentbinX";0;"0.5";-4.42514181040307;0.395962888647214;15;"main03385"
484;"TypeIV";8;0.65;"equal.effect";0.0625;"gen.independentbinX";0;"0.5";-4.42514181040307;0.395962888647214;20;"main03386"
484;"TypeIV";8;0.65;"equal.effect";0.0625;"gen.independentbinX";0;"0.5";-4.42514181040307;0.395962888647214;30;"main03387"
484;"TypeIV";8;0.65;"equal.effect";0.0625;"gen.independentbinX";0;"0.5";-4.42514181040307;0.395962888647214;50;"main03388"
485;"TypeIV";8;0.65;"half.noise";0.5;"gen.independentbinX";0;"0.5";-1.16719831459901;0.582962290622703;3;"main03389"
485;"TypeIV";8;0.65;"half.noise";0.5;"gen.independentbinX";0;"0.5";-1.16719831459901;0.582962290622703;5;"main03390"
485;"TypeIV";8;0.65;"half.noise";0.5;"gen.independentbinX";0;"0.5";-1.16719831459901;0.582962290622703;10;"main03391"
485;"TypeIV";8;0.65;"half.noise";0.5;"gen.independentbinX";0;"0.5";-1.16719831459901;0.582962290622703;15;"main03392"
485;"TypeIV";8;0.65;"half.noise";0.5;"gen.independentbinX";0;"0.5";-1.16719831459901;0.582962290622703;20;"main03393"
485;"TypeIV";8;0.65;"half.noise";0.5;"gen.independentbinX";0;"0.5";-1.16719831459901;0.582962290622703;30;"main03394"
485;"TypeIV";8;0.65;"half.noise";0.5;"gen.independentbinX";0;"0.5";-1.16719831459901;0.582962290622703;50;"main03395"
486;"TypeIV";8;0.65;"half.noise";0.25;"gen.independentbinX";0;"0.5";-2.33472523020305;0.57785518196318;3;"main03396"
486;"TypeIV";8;0.65;"half.noise";0.25;"gen.independentbinX";0;"0.5";-2.33472523020305;0.57785518196318;5;"main03397"
486;"TypeIV";8;0.65;"half.noise";0.25;"gen.independentbinX";0;"0.5";-2.33472523020305;0.57785518196318;10;"main03398"
486;"TypeIV";8;0.65;"half.noise";0.25;"gen.independentbinX";0;"0.5";-2.33472523020305;0.57785518196318;15;"main03399"
486;"TypeIV";8;0.65;"half.noise";0.25;"gen.independentbinX";0;"0.5";-2.33472523020305;0.57785518196318;20;"main03400"
486;"TypeIV";8;0.65;"half.noise";0.25;"gen.independentbinX";0;"0.5";-2.33472523020305;0.57785518196318;30;"main03401"
486;"TypeIV";8;0.65;"half.noise";0.25;"gen.independentbinX";0;"0.5";-2.33472523020305;0.57785518196318;50;"main03402"
487;"TypeIV";8;0.65;"half.noise";0.125;"gen.independentbinX";0;"0.5";-3.21475835250213;0.574282869652857;3;"main03403"
487;"TypeIV";8;0.65;"half.noise";0.125;"gen.independentbinX";0;"0.5";-3.21475835250213;0.574282869652857;5;"main03404"
487;"TypeIV";8;0.65;"half.noise";0.125;"gen.independentbinX";0;"0.5";-3.21475835250213;0.574282869652857;10;"main03405"
487;"TypeIV";8;0.65;"half.noise";0.125;"gen.independentbinX";0;"0.5";-3.21475835250213;0.574282869652857;15;"main03406"
487;"TypeIV";8;0.65;"half.noise";0.125;"gen.independentbinX";0;"0.5";-3.21475835250213;0.574282869652857;20;"main03407"
487;"TypeIV";8;0.65;"half.noise";0.125;"gen.independentbinX";0;"0.5";-3.21475835250213;0.574282869652857;30;"main03408"
487;"TypeIV";8;0.65;"half.noise";0.125;"gen.independentbinX";0;"0.5";-3.21475835250213;0.574282869652857;50;"main03409"
488;"TypeIV";8;0.65;"half.noise";0.0625;"gen.independentbinX";0;"0.5";-3.99467411801422;0.572765023611241;3;"main03410"
488;"TypeIV";8;0.65;"half.noise";0.0625;"gen.independentbinX";0;"0.5";-3.99467411801422;0.572765023611241;5;"main03411"
488;"TypeIV";8;0.65;"half.noise";0.0625;"gen.independentbinX";0;"0.5";-3.99467411801422;0.572765023611241;10;"main03412"
488;"TypeIV";8;0.65;"half.noise";0.0625;"gen.independentbinX";0;"0.5";-3.99467411801422;0.572765023611241;15;"main03413"
488;"TypeIV";8;0.65;"half.noise";0.0625;"gen.independentbinX";0;"0.5";-3.99467411801422;0.572765023611241;20;"main03414"
488;"TypeIV";8;0.65;"half.noise";0.0625;"gen.independentbinX";0;"0.5";-3.99467411801422;0.572765023611241;30;"main03415"
488;"TypeIV";8;0.65;"half.noise";0.0625;"gen.independentbinX";0;"0.5";-3.99467411801422;0.572765023611241;50;"main03416"
489;"TypeIV";8;0.65;"one.noise";0.5;"gen.independentbinX";0;"0.5";-1.52041060634451;0.434418865785233;3;"main03417"
489;"TypeIV";8;0.65;"one.noise";0.5;"gen.independentbinX";0;"0.5";-1.52041060634451;0.434418865785233;5;"main03418"
489;"TypeIV";8;0.65;"one.noise";0.5;"gen.independentbinX";0;"0.5";-1.52041060634451;0.434418865785233;10;"main03419"
489;"TypeIV";8;0.65;"one.noise";0.5;"gen.independentbinX";0;"0.5";-1.52041060634451;0.434418865785233;15;"main03420"
489;"TypeIV";8;0.65;"one.noise";0.5;"gen.independentbinX";0;"0.5";-1.52041060634451;0.434418865785233;20;"main03421"
489;"TypeIV";8;0.65;"one.noise";0.5;"gen.independentbinX";0;"0.5";-1.52041060634451;0.434418865785233;30;"main03422"
489;"TypeIV";8;0.65;"one.noise";0.5;"gen.independentbinX";0;"0.5";-1.52041060634451;0.434418865785233;50;"main03423"
490;"TypeIV";8;0.65;"one.noise";0.25;"gen.independentbinX";0;"0.5";-2.68602195595567;0.431435147563695;3;"main03424"
